action_name,matched_key,bucket,claude_verdict
google/osv-scanner/actions/scanner,google/osv-scanner,maybe,n
google/wireit,google/wireit,maybe,n
googleapis/code-suggester,googleapis/code-suggester,maybe,n
googleapis/discovery-artifact-manager/.github/workflows/list-services.yml,googleapis/discovery-artifact-manager,maybe,n
googleapis/java-cloud-bom/tests/validate-bom,googleapis/java-cloud-bom,maybe,n
googlecloudplatform/cloud-opensource-java/linkage-monitor,googlecloudplatform/cloud-opensource-java,maybe,
googlecloudplatform/flaky-service/packages/action,googlecloudplatform/flaky-service,maybe,
googlecloudplatform/functions-framework-conformance/.github/actions/client/install,googlecloudplatform/functions-framework-conformance,maybe,
googlecloudplatform/functions-framework-conformance/.github/workflows/buildpack-integration-test.yml,googlecloudplatform/functions-framework-conformance,maybe,
googlecloudplatform/functions-framework-conformance/action,googlecloudplatform/functions-framework-conformance,maybe,
googlecloudplatform/github-actions/setup-gcloud,googlecloudplatform/github-actions,maybe,
googlecloudplatform/github-actions/upload-cloud-storage,googlecloudplatform/github-actions,maybe,
googlecloudplatform/release-please-action,googlecloudplatform/release-please-action,maybe,
googlecloudplatform/setup-gcloud,googlecloudplatform/setup-gcloud,maybe,
gopherjs/output-size-action/measure,gopherjs/output-size-action,maybe,n
goreleaser/goreleaser-actions,goreleaser/goreleaser-actions,maybe,y
gorzelinski/stale,gorzelinski/stale,maybe,n
gotd/td/.github/workflows/update-schema.yml,gotd/td,maybe,n
gothinkster/realworld/.github/workflows/node-setup.yaml,gothinkster/realworld,maybe,n
gotson/pull-request-comment-branch,gotson/pull-request-comment-branch,maybe,n
gr2m/await-npm-package-version-action,gr2m/await-npm-package-version-action,maybe,n
gr2m/get-json-paths-action,gr2m/get-json-paths-action,maybe,n
gr2m/primer-release-changesets-validator-action,gr2m/primer-release-changesets-validator-action,maybe,n
gr2m/release-notifier-action,gr2m/release-notifier-action,maybe,n
gr2m/twitter-together,gr2m/twitter-together,maybe,n
graalvm/setup-java,graalvm/setup-java,maybe,n
gradio-app/github/actions/comment-pr,gradio-app/github,maybe,n
gradio-app/github/actions/find-pr,gradio-app/github,maybe,n
gradio-app/github/actions/generate-changeset,gradio-app/github,maybe,n
gradio-app/github/actions/get-pr-branch,gradio-app/github,maybe,n
gradio-app/github/actions/publish-pypi,gradio-app/github,maybe,n
gradle/gradle-build-actions,gradle/gradle-build-actions,maybe,y
gradle/gradle-command-action,gradle/gradle-command-action,maybe,y
grafana/helm-charts/.github/workflows/lint-test.yaml,grafana/helm-charts,maybe,n
grafana/helm-charts/.github/workflows/linter.yml,grafana/helm-charts,maybe,n
grafana/helm-charts/.github/workflows/update-helm-repo.yaml,grafana/helm-charts,maybe,n
grafana/security-github-actions/.github/workflows/dependabot-automerge.yaml,grafana/security-github-actions,maybe,n
grafana/security-github-actions/.github/workflows/snyk_monitor.yml,grafana/security-github-actions,maybe,n
grafana/transmog/.github/workflows/dependabot-automerge.yml,grafana/transmog,maybe,n
graiaproject/ariadne/.github/workflows/mk-env.yml,graiaproject/ariadne,maybe,
gramster/pyright-action,gramster/pyright-action,maybe,n
grandcolline/golang-github-actions,grandcolline/golang-github-actions,maybe,n
gravitl/devops/.github/workflows/branchtest.yml,gravitl/devops,maybe,n
gravitl/devops/.github/workflows/netmakerrelease.yml,gravitl/devops,maybe,
gravitl/devops/.github/workflows/terraform.yml,gravitl/devops,maybe,n
gravitl/devops/.github/workflows/testdeploybranch.yml,gravitl/devops,maybe,n
gravitl/github-action-fpm,gravitl/github-action-fpm,maybe,n
gravity-ui/preview-build-action,gravity-ui/preview-build-action,maybe,n
gravity-ui/preview-deploy-action,gravity-ui/preview-deploy-action,maybe,y
gravity-ui/preview-upload-to-s3-action,gravity-ui/preview-upload-to-s3-action,maybe,n
gravity-ui/release-action,gravity-ui/release-action,maybe,n
graycoreio/github-actions/angular-universal-vercel,graycoreio/github-actions,maybe,n
graycoreio/github-actions/angular-universal-vercel-wflw-run,graycoreio/github-actions,maybe,n
graycoreio/github-actions/clear-old-nx-cache,graycoreio/github-actions,maybe,n
graycoreio/github-actions/set-versions-from-root,graycoreio/github-actions,maybe,n
graycoreio/github-actions/setup-node,graycoreio/github-actions,maybe,n
graylog2/create-pull-request,graylog2/create-pull-request,maybe,
graylog2/reviewbot,graylog2/reviewbot,maybe,
green-software-foundation/carbon-aware-sdk,green-software-foundation/carbon-aware-sdk,maybe,
greenbone/actions/artifacts-download-trigger,greenbone/actions,maybe,n
greenbone/actions/check-version,greenbone/actions,maybe,n
greenbone/actions/container-image-tags,greenbone/actions,maybe,n
greenbone/actions/conventional-commits,greenbone/actions,maybe,n
greenbone/actions/coverage-python,greenbone/actions,maybe,n
greenbone/actions/dependency-review,greenbone/actions,maybe,n
greenbone/actions/doc-coverage-clang,greenbone/actions,maybe,n
greenbone/actions/download-artifact,greenbone/actions,maybe,n
greenbone/actions/helm-build-push,greenbone/actions,maybe,n
greenbone/actions/helm-version-upgrade,greenbone/actions,maybe,n
greenbone/actions/is-latest-tag,greenbone/actions,maybe,n
greenbone/actions/lint-python,greenbone/actions,maybe,n
greenbone/actions/mypy-python,greenbone/actions,maybe,n
greenbone/actions/poetry,greenbone/actions,maybe,n
greenbone/actions/pypi-upload,greenbone/actions,maybe,n
greenbone/actions/reference-version,greenbone/actions,maybe,n
greenbone/actions/release,greenbone/actions,maybe,n
greenbone/actions/release-python,greenbone/actions,maybe,n
greenbone/actions/release-type,greenbone/actions,maybe,n
greenbone/actions/sbom-upload,greenbone/actions,maybe,n
greenbone/actions/setup-pontos,greenbone/actions,maybe,n
greenbone/actions/sign-release-files,greenbone/actions,maybe,n
greenbone/actions/trigger-workflow,greenbone/actions,maybe,n
greenbone/actions/update-header,greenbone/actions,maybe,n
greenbone/workflows/.github/workflows/check-version.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/ci-python.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/deploy-pypi.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/docs-python.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/lint-python.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/release-python.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/test-python.yml,greenbone/workflows,maybe,n
greenbone/workflows/.github/workflows/typing-python.yml,greenbone/workflows,maybe,n
greg0ire/.github/.github/workflows/static-analysis.yml,greg0ire/.github,maybe,n
gremlinq/cosmos-emulator-github-action,gremlinq/cosmos-emulator-github-action,maybe,
grizz/workflows/poetry,grizz/workflows,maybe,n
gruelbox/create-pull-request,gruelbox/create-pull-request,maybe,n
gsa/cg-cli-tools,gsa/cg-cli-tools,maybe,n
gscept/action-telegram,gscept/action-telegram,maybe,n
guardian/.github/.github/workflows/sbt-node-snyk.yml,guardian/.github,maybe,n
guardian/actions-riff-raff,guardian/actions-riff-raff,maybe,n
guardian/actions-setup-node,guardian/actions-setup-node,maybe,n
guguducken/pull-issue-reviewer,guguducken/pull-issue-reviewer,maybe,n
guilhermelimak/github-action-merge-dependabot,guilhermelimak/github-action-merge-dependabot,maybe,n
guillaumefalourd/poc-github-actions/.github/workflows/33-reusable-workflow.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/48-reusable-workflow-1.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/48-reusable-workflow-2.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/48-reusable-workflow-3.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/57-reusable-workflow.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/workflow-tester52-reusable.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/workflow-tester62.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/workflow-tester78.yaml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/workflow-tester78.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/poc-github-actions/.github/workflows/workflow-tester88-reusable.yml,guillaumefalourd/poc-github-actions,maybe,
guillaumefalourd/pull-request-action,guillaumefalourd/pull-request-action,maybe,
guillaumefalourd/ritchie-action-shell,guillaumefalourd/ritchie-action-shell,maybe,
guilyx/waka-readme,guilyx/waka-readme,maybe,n
gustl22/flutter-action,gustl22/flutter-action,maybe,
guyarb/golang-test-annoations,guyarb/golang-test-annoations,maybe,y
guybedford/chomp-action,guybedford/chomp-action,maybe,y
gytis/maven-release-action,gytis/maven-release-action,maybe,n
h4m5ter/milestone-backlog,h4m5ter/milestone-backlog,maybe,
hack-different/apple-knowledge/.github/workflows/build-jekyll.yml,hack-different/apple-knowledge,maybe,n
hack-different/apple-knowledge/.github/workflows/build-node.yml,hack-different/apple-knowledge,maybe,n
hack-different/apple-knowledge/.github/workflows/build-python.yml,hack-different/apple-knowledge,maybe,n
hack-different/apple-knowledge/.github/workflows/build-ruby.yml,hack-different/apple-knowledge,maybe,n
hack-different/apple-knowledge/.github/workflows/build-test.yml,hack-different/apple-knowledge,maybe,n
hack-different/apple-knowledge/.github/workflows/ruby-ci.yml,hack-different/apple-knowledge,maybe,n
hack-different/jekyll-action,hack-different/jekyll-action,maybe,n
hackvertor/release-action,hackvertor/release-action,maybe,n
hacs/actions,hacs/actions,maybe,n
hacs/integration/action,hacs/integration,maybe,n
haishanh/actions-telegram-notification,haishanh/actions-telegram-notification,maybe,n
hallee/eslint-action,hallee/eslint-action,maybe,y
halo-sigs/actions/admin-env-setup,halo-sigs/actions,maybe,n
halo-sigs/actions/admin-next-docker-build-push,halo-sigs/actions,maybe,n
halo-sigs/actions/halo-next-docker-build,halo-sigs/actions,maybe,n
haltuf/mysql-action,haltuf/mysql-action,maybe,n
hanabi1224/cache-cargo-bin-action,hanabi1224/cache-cargo-bin-action,maybe,y
hanabi1224/sccache-action,hanabi1224/sccache-action,maybe,y
hankolsen/setup-android-tools,hankolsen/setup-android-tools,maybe,n
hankolsen/xvfb-action,hankolsen/xvfb-action,maybe,n
hannesa2/action-android/emulator-run-cmd,hannesa2/action-android,maybe,y
hannesa2/action-android/install-sdk,hannesa2/action-android,maybe,n
hans5958/changed-files,hans5958/changed-files,maybe,
hans5958/validate-json-action,hans5958/validate-json-action,maybe,
hansl/conventional-pr-title-action,hansl/conventional-pr-title-action,maybe,y
hapijs/.github/.github/workflows/ci-module.yml,hapijs/.github,maybe,n
hapijs/.github/.github/workflows/ci-plugin.yml,hapijs/.github,maybe,n
happypig375/github-action-benchmark,happypig375/github-action-benchmark,maybe,
haraka/.github/.github/workflows/lint.yml,haraka/.github,maybe,n
haraka/.github/.github/workflows/windows.yml,haraka/.github,maybe,n
harikrishnanbalagopal/upload-release-action,harikrishnanbalagopal/upload-release-action,maybe,
harisekhon/github-actions/.github/workflows/alpine.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/alpine3.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/centos.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/checkov.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/codeowners.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/datree.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/debian.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/debian10.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/debian8.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/debian9.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/docker_build.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/docker_build_ghcr.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/fedora.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/fork-sync.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/fork-update-pr.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/fork-update.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/json.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/kics.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/mac.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/make.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/perl.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/pluto.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/polaris.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/pypy2.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/pypy3.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/python.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/python2.7.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/python3.5.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/python3.6.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/python3.7.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/python3.8.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/semgrep-cloud.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/semgrep.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/shellcheck.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/sonarcloud.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/trivy.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/ubuntu.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/ubuntu14.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/ubuntu16.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/ubuntu18.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/ubuntu20.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/ubuntu_github.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/validate.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/xml.yaml,harisekhon/github-actions,maybe,
harisekhon/github-actions/.github/workflows/yaml.yaml,harisekhon/github-actions,maybe,
harjotgill/chatgpt-action,harjotgill/chatgpt-action,maybe,n
harrisonkaiser/autopep8_action,harrisonkaiser/autopep8_action,maybe,n
harrisonkaiser/clang-format-action,harrisonkaiser/clang-format-action,maybe,n
harupy/find-trailing-whitespace,harupy/find-trailing-whitespace,maybe,y
harupy/stale,harupy/stale,maybe,n
harvard-lil/docker-compose-update-action,harvard-lil/docker-compose-update-action,maybe,n
hashicorp-contrib/setup-packer,hashicorp-contrib/setup-packer,maybe,n
hashicorp-forge/go-test-split-action,hashicorp-forge/go-test-split-action,maybe,y
hashicorp-forge/terraform-cloud-action/apply,hashicorp-forge/terraform-cloud-action,maybe,n
hashicorp-forge/terraform-cloud-action/destroy,hashicorp-forge/terraform-cloud-action,maybe,n
hashicorp-forge/terraform-cloud-action/outputs,hashicorp-forge/terraform-cloud-action,maybe,n
hashicorp-forge/terraform-cloud-outputs-action,hashicorp-forge/terraform-cloud-outputs-action,maybe,n
hashicorp-forge/terraform-cloud-run-action,hashicorp-forge/terraform-cloud-run-action,maybe,n
hashicorp/action-setup-enos,hashicorp/action-setup-enos,maybe,n
hashicorp/action-setup-waypoint,hashicorp/action-setup-waypoint,maybe,n
hashicorp/actions-create-release-branch,hashicorp/actions-create-release-branch,maybe,n
hashicorp/actions-docker-build,hashicorp/actions-docker-build,maybe,n
hashicorp/actions-generate-metadata,hashicorp/actions-generate-metadata,maybe,n
hashicorp/actions-go-build,hashicorp/actions-go-build,maybe,n
hashicorp/actions-hc-releases-create-metadata,hashicorp/actions-hc-releases-create-metadata,maybe,n
hashicorp/actions-hc-releases-promote,hashicorp/actions-hc-releases-promote,maybe,n
hashicorp/actions-packaging-linux,hashicorp/actions-packaging-linux,maybe,n
hashicorp/actions-set-product-version,hashicorp/actions-set-product-version,maybe,n
hashicorp/actions-setup-hc-releases,hashicorp/actions-setup-hc-releases,maybe,n
hashicorp/actions-slack-status,hashicorp/actions-slack-status,maybe,n
hashicorp/cloud-gha-slack-notifier,hashicorp/cloud-gha-slack-notifier,maybe,n
hashicorp/consul-k8s/.github/workflows/reusable-golangci-lint.yml,hashicorp/consul-k8s,maybe,n
hashicorp/consul-k8s/.github/workflows/reusable-unit.yml,hashicorp/consul-k8s,maybe,n
hashicorp/dev-portal/.github/workflows/docs-content-check-legacy-links-format.yml,hashicorp/dev-portal,maybe,n
hashicorp/doormat-action,hashicorp/doormat-action,maybe,n
