action_name,matched_key,bucket,claude_verdict,http_verdict,final_verdict
datadog/serverless-performance-test-action,datadog/serverless-performance-test-action,maybe,,n,
datadog/slapr,datadog/slapr,maybe,,n,
datadog/system-tests/lib-injection/docker-tags,datadog/system-tests,maybe,,y,y
datadog/system-tests/lib-injection/runner,datadog/system-tests,maybe,,n,
datalad/release-action/add-changelog-snippet,datalad/release-action,maybe,n,n,
datalad/release-action/release,datalad/release-action,maybe,n,n,
datamonsters/replace-action,datamonsters/replace-action,maybe,n,n,
datawire/go-mkopensource/actions/save-dependabot-changes,datawire/go-mkopensource,maybe,n,n,
datawire/infra-actions/provision-cluster,datawire/infra-actions,maybe,n,n,
davatorium/auto-close-issues,davatorium/auto-close-issues,maybe,n,n,
david-lor/action-tag-on-pr-merge,david-lor/action-tag-on-pr-merge,maybe,,n,
davidbrochart/jupyter_releaser/.github/actions/check-links,davidbrochart/jupyter_releaser,maybe,n,n,
davidbrochart/jupyter_releaser/.github/actions/check-release,davidbrochart/jupyter_releaser,maybe,n,n,
dbeaver/dbeaver/.github/workflows/reused-commit-msgs-validator.yml,dbeaver/dbeaver,maybe,n,n,
dbfx/github-phplint/5.5,dbfx/github-phplint,maybe,y,n,
dbfx/github-phplint/5.6,dbfx/github-phplint,maybe,y,n,
dbfx/github-phplint/7.2,dbfx/github-phplint,maybe,n,n,
dbfx/github-phplint/7.3,dbfx/github-phplint,maybe,n,n,
dbfx/github-phplint/7.4,dbfx/github-phplint,maybe,n,n,
dbfx/github-phplint/8.0,dbfx/github-phplint,maybe,n,n,
dbfx/github-phplint/8.1,dbfx/github-phplint,maybe,n,n,
dbhi/qus/action,dbhi/qus,maybe,n,n,
dblock/commit,dblock/commit,maybe,n,n,
dblock/create-an-issue,dblock/create-an-issue,maybe,n,n,
dbots-pkg/action-docs,dbots-pkg/action-docs,maybe,n,n,
dbt-labs/actions/.github/workflows/changelog-existence.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/cut-release-branch.yaml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/cut-release-branch.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/jira-creation-actions.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/jira-creation.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/jira-label-actions.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/jira-label.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/jira-transition-actions.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/jira-transition.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/open-issue-in-repo.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/release-branch-tests.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/replace-label.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/stale-bot-matrix.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/swap-labels.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/triage-labels.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/.github/workflows/version-bump.yml,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/fetch-repo-branches,dbt-labs/actions,maybe,n,n,
dbt-labs/actions/parse-semver,dbt-labs/actions,maybe,n,n,
dbt-labs/backport,dbt-labs/backport,maybe,n,n,
dbt-labs/dbt-release/.github/workflows/build.yml,dbt-labs/dbt-release,maybe,n,n,
dbt-labs/dbt-release/.github/workflows/github-release.yml,dbt-labs/dbt-release,maybe,n,n,
dbt-labs/dbt-release/.github/workflows/pypi-release.yml,dbt-labs/dbt-release,maybe,n,n,
dbt-labs/dbt-release/.github/workflows/release-prep.yml,dbt-labs/dbt-release,maybe,n,n,
dbt-labs/dbt-release/.github/workflows/slack-post-notification.yml,dbt-labs/dbt-release,maybe,n,n,
dbt-labs/dbt_metrics/.github/workflows/jira-workflows.yml,dbt-labs/dbt_metrics,maybe,n,n,
dbt-labs/jira-actions/.github/workflows/jira-creation.yml,dbt-labs/jira-actions,maybe,n,n,
dbt-labs/jira-actions/.github/workflows/jira-label.yml,dbt-labs/jira-actions,maybe,n,n,
dbt-labs/jira-actions/.github/workflows/jira-transition.yml,dbt-labs/jira-actions,maybe,n,n,
dcvz/ccache-action,dcvz/ccache-action,maybe,y,y,y
ddollar/create-release,ddollar/create-release,maybe,n,y,y
de-husk/cosm-orc-gas-diff-action,de-husk/cosm-orc-gas-diff-action,maybe,n,n,
deadpikle/publish-nuget,deadpikle/publish-nuget,maybe,,n,
dearimgui/github_discord_notifier,dearimgui/github_discord_notifier,maybe,n,n,
deborah-digges/new-pull-request-comment-action,deborah-digges/new-pull-request-comment-action,maybe,n,n,
decentraland/set-rollout-action,decentraland/set-rollout-action,maybe,n,n,
deckhouse/backport-action,deckhouse/backport-action,maybe,n,n,
decyjphr-actions/workflow-trigger,decyjphr-actions/workflow-trigger,maybe,n,y,y
deef0000dragon1/json-edit-action,deef0000dragon1/json-edit-action,maybe,n,n,
deepmodeling/abacus-code-reviewer,deepmodeling/abacus-code-reviewer,maybe,n,n,
deepmodeling/get-changed-files,deepmodeling/get-changed-files,maybe,n,n,
deepmodeling/workflows/.github/workflows/release-to-pypi.yml,deepmodeling/workflows,maybe,n,n,
deepsourcelabs/test-coverage-action,deepsourcelabs/test-coverage-action,maybe,y,n,
defich/oss-governance-bot,defich/oss-governance-bot,maybe,,n,
defold/repository-dispatch,defold/repository-dispatch,maybe,n,y,y
deirn/install-b2-cli-action,deirn/install-b2-cli-action,maybe,n,n,
delgurth/get-package,delgurth/get-package,maybe,n,n,
deliverybot/status,deliverybot/status,maybe,y,n,
delphiactual/github-push-action,delphiactual/github-push-action,maybe,n,n,
demikernel/demikernel/.github/workflows/build.yml,demikernel/demikernel,maybe,n,n,
demikernel/demikernel/.github/workflows/cleanup.yml,demikernel/demikernel,maybe,n,n,
demikernel/demikernel/.github/workflows/setup.yml,demikernel/demikernel,maybe,n,n,
demikernel/demikernel/.github/workflows/test-nowait.yml,demikernel/demikernel,maybe,n,n,
demikernel/demikernel/.github/workflows/test.yml,demikernel/demikernel,maybe,n,n,
demikernel/workflows/.github/workflows/cleanup.yml,demikernel/workflows,maybe,n,n,
demikernel/workflows/.github/workflows/compile.yml,demikernel/workflows,maybe,n,n,
demikernel/workflows/.github/workflows/postrun.yml,demikernel/workflows,maybe,n,n,
demikernel/workflows/.github/workflows/setup.yml,demikernel/workflows,maybe,n,n,
denoland/github-actions-cache,denoland/github-actions-cache,maybe,n,n,
denolib/setup-deno,denolib/setup-deno,maybe,y,n,
department-of-veterans-affairs/codeql-tools/codeql-analysis,department-of-veterans-affairs/codeql-tools,maybe,n,n,
department-of-veterans-affairs/platform-release-tools-actions/init-data-repo,department-of-veterans-affairs/platform-release-tools-actions,maybe,n,n,
department-of-veterans-affairs/platform-release-tools-actions/slack-notify,department-of-veterans-affairs/platform-release-tools-actions,maybe,n,n,
dephraiim/translate-readme,dephraiim/translate-readme,maybe,n,n,
deployphp/action,deployphp/action,maybe,y,n,
dequelabs/action-sync-branches,dequelabs/action-sync-branches,maybe,n,n,
dequelabs/axe-api-team-public/.github/actions/auto-patch-release-v1,dequelabs/axe-api-team-public,maybe,n,n,
dequelabs/axe-api-team/.github/workflows/auto-patch-release.yml,dequelabs/axe-api-team,maybe,n,n,
dequelabs/semantic-pr-title,dequelabs/semantic-pr-title,maybe,n,n,
dequelabs/update-axe-core,dequelabs/update-axe-core,maybe,n,n,
der-henning/actions-set-secret,der-henning/actions-set-secret,maybe,,n,
derberg/action-semantic-pull-request,derberg/action-semantic-pull-request,maybe,y,n,
derberg/custom-dependabot-for-your-github-org,derberg/custom-dependabot-for-your-github-org,maybe,n,n,
derberg/org-projects-dependency-manager,derberg/org-projects-dependency-manager,maybe,n,n,
derickr/setup-php-sdk,derickr/setup-php-sdk,maybe,n,n,
derkinderfietsen/pr-description-enforcer,derkinderfietsen/pr-description-enforcer,maybe,n,n,
derrickmehaffy/vercel-preview-url,derrickmehaffy/vercel-preview-url,maybe,n,y,y
descriptinc/python-format-action,descriptinc/python-format-action,maybe,y,y,y
desktop-app/action_code_updater,desktop-app/action_code_updater,maybe,n,n,
desktop-app/action_issue_closer,desktop-app/action_issue_closer,maybe,n,n,
desrosj/wordpress-develop/.github/workflows/phpunit-tests-run.yml,desrosj/wordpress-develop,maybe,n,n,
dev-caspertheghost/create-linear-issue,dev-caspertheghost/create-linear-issue,maybe,,n,
dev-sec/.github/.github/workflows/baseline-release.yml,dev-sec/.github,maybe,n,n,
dev-sec/.github/.github/workflows/baseline-test.yml,dev-sec/.github,maybe,n,n,
devbotsxyz/import-signing-certificate,devbotsxyz/import-signing-certificate,maybe,y,n,
devbotsxyz/xcode-archive,devbotsxyz/xcode-archive,maybe,y,n,
devbotsxyz/xcode-export-archive,devbotsxyz/xcode-export-archive,maybe,y,n,
devbotsxyz/xcode-import-certificate,devbotsxyz/xcode-import-certificate,maybe,y,n,
devbotsxyz/xcode-notarize,devbotsxyz/xcode-notarize,maybe,y,n,
devbotsxyz/xcode-select,devbotsxyz/xcode-select,maybe,y,n,
devbotsxyz/xcode-staple,devbotsxyz/xcode-staple,maybe,y,n,
devcontainers/images/.github/workflows/version-history.yml,devcontainers/images,maybe,n,n,
devexpress/github-actions/check-for-version-update,devexpress/github-actions,maybe,,n,
devexpress/github-actions/generator-version-guard,devexpress/github-actions,maybe,,n,
devexpress/issue-action,devexpress/issue-action,maybe,,n,
devexpress/testcafe-build-system/actions/read-artifacts,devexpress/testcafe-build-system,maybe,,n,
devexpress/testcafe-build-system/actions/read-matrix-status,devexpress/testcafe-build-system,maybe,,n,
devexpress/testcafe-build-system/actions/save-matrix-status,devexpress/testcafe-build-system,maybe,,n,
devexpress/testcafe-build-system/actions/set-status,devexpress/testcafe-build-system,maybe,,n,
devlooped/actions-include,devlooped/actions-include,maybe,n,n,
devopenwrt-router/github-action-push-to-another-repository,devopenwrt-router/github-action-push-to-another-repository,maybe,,n,
devtron-labs/action-discord,devtron-labs/action-discord,maybe,n,n,
devtron-labs/git-repo-sync,devtron-labs/git-repo-sync,maybe,n,y,y
dfinity-lab/niv-updater-action,dfinity-lab/niv-updater-action,maybe,n,n,
dfinity/conventional-pr-title-action,dfinity/conventional-pr-title-action,maybe,n,n,
dfinity/rust-musl-action,dfinity/rust-musl-action,maybe,n,n,
dfm/rtds-action,dfm/rtds-action,maybe,n,n,
dgexsolutions/osrd/.github/workflows/docker-build-push-template.yml,dgexsolutions/osrd,maybe,,n,
dhtdht020/actions-status-discord,dhtdht020/actions-status-discord,maybe,n,n,
dhtdht020/openshop-status-discord,dhtdht020/openshop-status-discord,maybe,n,n,
diambra/agents/.github/workflows/reusable-test.yaml,diambra/agents,maybe,n,n,
diambra/agents/.github/workflows/reusable_unit_tests.yaml,diambra/agents,maybe,n,n,
diamondburned/cache-install,diamondburned/cache-install,maybe,n,n,
diddlesnaps/snapcraft-review-action,diddlesnaps/snapcraft-review-action,maybe,n,n,
diddlesnaps/snapcraft-review-tools-action,diddlesnaps/snapcraft-review-tools-action,maybe,y,n,
diem/actions/changes,diem/actions,maybe,n,n,
diem/actions/comment,diem/actions,maybe,n,n,
diem/actions/create-issue,diem/actions,maybe,n,n,
diem/actions/download-artifacts,diem/actions,maybe,n,n,
diem/actions/get-artifacts,diem/actions,maybe,n,y,y
diem/actions/hyperjump-comment,diem/actions,maybe,n,n,
diem/actions/hyperjump-labels,diem/actions,maybe,n,n,
diem/actions/hyperjump-request-review,diem/actions,maybe,n,n,
diem/actions/labels,diem/actions,maybe,n,n,
diem/actions/matches,diem/actions,maybe,n,n,
diem/actions/pr-base-ref,diem/actions,maybe,n,n,
diem/actions/process-test-results,diem/actions,maybe,n,n,
diem/actions/request-review,diem/actions,maybe,n,n,
diem/actions/require-review,diem/actions,maybe,n,n,
diem/publish-unit-test-result-action,diem/publish-unit-test-result-action,maybe,n,n,
digitalec/discord-styled-releases,digitalec/discord-styled-releases,maybe,n,n,
digitalocean/golang-pipeline/go1.11/test,digitalocean/golang-pipeline,maybe,n,n,
digitalocean/golang-pipeline/go1.12/test,digitalocean/golang-pipeline,maybe,n,n,
digitalocean/golang-pipeline/go1.13/test,digitalocean/golang-pipeline,maybe,n,n,
digitalocean/golang-pipeline/go1.14/test,digitalocean/golang-pipeline,maybe,n,n,
diligentgraphics/github-action/build,diligentgraphics/github-action,maybe,,n,
diligentgraphics/github-action/checkout,diligentgraphics/github-action,maybe,,n,
diligentgraphics/github-action/configure-cmake,diligentgraphics/github-action,maybe,,n,
diligentgraphics/github-action/run-core-gpu-tests,diligentgraphics/github-action,maybe,,n,
diligentgraphics/github-action/run-core-tests,diligentgraphics/github-action,maybe,,n,
diligentgraphics/github-action/run-sample-tests,diligentgraphics/github-action,maybe,,n,
diligentgraphics/github-action/setup-build-env,diligentgraphics/github-action,maybe,,n,
dimensiondev/github-token-action,dimensiondev/github-token-action,maybe,,n,
dimensiondev/jira-issue-key-checker,dimensiondev/jira-issue-key-checker,maybe,,n,
dimensiondev/setup-editorconfig-action,dimensiondev/setup-editorconfig-action,maybe,,n,
diningphil/pydgn/.github/workflows/python-package.yml,diningphil/pydgn,maybe,,n,
diningphil/pydgn/.github/workflows/python-test-and-coverage.yml,diningphil/pydgn,maybe,,n,
diningphil/python-interrogate-check,diningphil/python-interrogate-check,maybe,y,n,
diracgrid/pr-sweeper,diracgrid/pr-sweeper,maybe,,n,
directus/cla-bot,directus/cla-bot,maybe,n,n,
dirien/.github/.github/workflows/ossf-scorecard-action.yaml,dirien/.github,maybe,n,n,
dirtyhairy/setup-emsdk,dirtyhairy/setup-emsdk,maybe,,n,
discordjs/action-docs,discordjs/action-docs,maybe,n,n,
discordjs/action-eslint,discordjs/action-eslint,maybe,y,y,y
discourse/publish-rubygems-action,discourse/publish-rubygems-action,maybe,n,n,
distrho/dpf-makefile-action,distrho/dpf-makefile-action,maybe,n,n,
dita-ot/dita-ot-action,dita-ot/dita-ot-action,maybe,n,n,
divkix/reusable-workflows/.github/workflows/automerge-dependabot-pr.yml,divkix/reusable-workflows,maybe,n,n,
divkix/reusable-workflows/.github/workflows/goreleaser-ci.yml,divkix/reusable-workflows,maybe,n,n,
divkix/reusable-workflows/.github/workflows/pre-commit.yml,divkix/reusable-workflows,maybe,n,n,
divnix/std-action/discover,divnix/std-action,maybe,n,n,
divnix/std-action/run,divnix/std-action,maybe,n,n,
divnix/std-action/setup-discovery-ssh,divnix/std-action,maybe,n,n,
divyansh-gupta/action-get-tag,divyansh-gupta/action-get-tag,maybe,n,n,
divyansh-gupta/action-remove-labels,divyansh-gupta/action-remove-labels,maybe,n,y,y
divyansh-gupta/actions-comment-pull-request,divyansh-gupta/actions-comment-pull-request,maybe,n,n,
divyansh-gupta/create-or-update-pull-request-action,divyansh-gupta/create-or-update-pull-request-action,maybe,n,n,
divyansh-gupta/ec2-github-runner,divyansh-gupta/ec2-github-runner,maybe,n,n,
divyansh-gupta/helm-gh-pages,divyansh-gupta/helm-gh-pages,maybe,n,n,
divykj/wakatime-charts,divykj/wakatime-charts,maybe,n,n,
dkhmelenko/autoapproval,dkhmelenko/autoapproval,maybe,n,n,
dlech/arm-none-eabi-gcc,dlech/arm-none-eabi-gcc,maybe,n,y,y
dmagine/get-latest-release,dmagine/get-latest-release,maybe,,y,y
docker-library/bashbrew,docker-library/bashbrew,maybe,n,n,
docker-mailserver/docker-mailserver/.github/workflows/generic_build.yml,docker-mailserver/docker-mailserver,maybe,n,n,
docker-mailserver/docker-mailserver/.github/workflows/generic_publish.yml,docker-mailserver/docker-mailserver,maybe,n,n,
docker-mailserver/docker-mailserver/.github/workflows/generic_test.yml,docker-mailserver/docker-mailserver,maybe,n,n,
docker-mailserver/docker-mailserver/.github/workflows/generic_vulnerability-scan.yml,docker-mailserver/docker-mailserver,maybe,n,n,
docker.pkg.github.com/ameobea/web-synth/ci-builder:latest,docker.pkg.github.com/ameobea,maybe,n,n,
docker/build-and-push-action,docker/build-and-push-action,maybe,n,n,
docker/buildah-build,docker/buildah-build,maybe,y,n,
docker/docs/.github/workflows/validate-upstream.yml,docker/docs,maybe,n,n,
docker/login,docker/login,maybe,y,n,
docker/login-actions,docker/login-actions,maybe,n,n,
docker/metadata=action,docker/metadata=action,maybe,y,n,
docker/repository-dispatch,docker/repository-dispatch,maybe,n,n,
docker/setup-qemu-action27d0a4f181a40b142cce983c5393082c365d1480,docker/setup-qemu-action27d0a4f181a40b142cce983c5393082c365d1480,maybe,y,n,
dockstore/workflow-actions/.github/actions/check-license,dockstore/workflow-actions,maybe,n,n,
doctormckay/github-workflows/.github/workflows/eslint.yml,doctormckay/github-workflows,maybe,,n,
doctormckay/github-workflows/.github/workflows/npm-publish.yml,doctormckay/github-workflows,maybe,,n,
doctrine/.github/.github/workflows/coding-standards.yml,doctrine/.github,maybe,n,n,
doctrine/.github/.github/workflows/composer-lint.yml,doctrine/.github,maybe,n,n,
doctrine/.github/.github/workflows/continuous-integration-symfony-unstable.yml,doctrine/.github,maybe,n,n,
doctrine/.github/.github/workflows/continuous-integration.yml,doctrine/.github,maybe,n,n,
doctrine/.github/.github/workflows/release-on-milestone-closed.yml,doctrine/.github,maybe,n,n,
doctrine/.github/.github/workflows/static-analysis.yml,doctrine/.github,maybe,n,n,
doggycool/ossutil-github-action,doggycool/ossutil-github-action,maybe,n,n,
doist/android-emulator-runner,doist/android-emulator-runner,maybe,,n,
doitian/available-space,doitian/available-space,maybe,n,n,
dolibarr/stale,dolibarr/stale,maybe,,n,
dolthub/ga-discord-notify,dolthub/ga-discord-notify,maybe,n,n,
dolthub/label-customer-issues,dolthub/label-customer-issues,maybe,n,n,
dolthub/pull-request-comment-branch,dolthub/pull-request-comment-branch,maybe,n,y,y
dolthub/pull-request-comment-trigger,dolthub/pull-request-comment-trigger,maybe,n,n,
domoritz/dependabot-cron-action,domoritz/dependabot-cron-action,maybe,n,n,
doomspec/auto-tweet-v2,doomspec/auto-tweet-v2,maybe,n,n,
dora-metrics/pelorus/.github/workflow_templates/create-market-place-pr,dora-metrics/pelorus,maybe,n,n,
dorner/file-changes-action,dorner/file-changes-action,maybe,n,n,
dorner/lint-action,dorner/lint-action,maybe,n,n,
dotansimha/changesets-action,dotansimha/changesets-action,maybe,n,n,
dotansimha/pr-comment,dotansimha/pr-comment,maybe,n,n,
dotnet/actions-create-pull-request,dotnet/actions-create-pull-request,maybe,n,n,
dotnet/arcade/.github/workflows/backport-base.yml,dotnet/arcade,maybe,n,n,
